source_id,niveau,montant,unite,ordre,order_niveau_regle,cible,flag_chiffre_independant_des_benefs,exception,cible_si_independant,flag_optionel,min,max,flag_cible_multiple,flag_delegation
727047,1,8,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
727047,2,90,%,3,1,actions,False,False,False,False,False,False,False,False
727047,2,10,%,4,2,parts,False,False,False,False,False,False,False,False
727068,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
727068,1,7,%,2,2,actions,False,False,False,False,False,False,False,False
727068,2,80,%,3,1,actions,False,False,False,False,False,False,False,False
727068,2,20,%,4,2,parts,False,False,False,False,False,False,False,False
727093,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
727093,1,6,%,2,2,intérêt aux actions privilégiées,True,False,False,False,False,False,False,False
727093,1,6,%,3,3,intérêt aux actions,True,False,False,False,False,False,False,False
727093,2,75,%,4,1,actions,False,False,False,False,False,False,False,False
727093,2,25,%,5,2,parts,False,False,False,False,False,False,False,False
727109,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
727109,1,7,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
727109,2,92,%,3,1,actions,False,False,False,False,False,False,False,False
727133,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
727133,1,5,%,2,2,personnel,False,False,False,False,False,False,False,False
727169,1,2,%,1,1,administrateurs,False,False,False,False,False,False,False,False
727197,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
727197,1,7,%,2,2,intérêt non cumulatif aux actions,True,False,False,False,False,False,False,False
727197,3,80,%,3,1,actions,False,False,False,False,False,False,False,False
727197,3,20,%,4,2,parts,False,False,False,False,False,False,False,False
727242,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
727263,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
727263,1,8,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
727263,1,10,%,3,3,actions,False,sauf prélèvements pour réserves appartenant aux actionnaires,True,False,False,False,False,False
727287,1,5,%,1,1,réserve légale,False,sauf prélèvements pour réserves extraordinaires,True,False,False,False,False,False
727316,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
727316,1,6,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
727316,1,8,%,3,3,fonds d’amortissement,False,False,False,False,False,False,False,False
727316,2,65,%,4,1,actions,False,False,False,False,False,False,False,False
727316,2,35,%,5,2,parts,False,False,False,False,False,False,False,False
727344,2,12,%,1,1,actions,False,False,False,False,False,False,False,False
727369,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
727369,1,7,%,2,2,intérêt aux actions,False,sauf affectation aux fonds de prévoyance,True,False,False,False,False,False
727384,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
727384,1,7,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
727384,3,75,%,3,1,actions,False,False,False,False,False,False,False,False
727384,3,25,%,4,2,parts,False,False,False,False,False,False,False,False
727401,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
727401,1,5,%,2,2,actions,False,False,False,False,False,False,False,False
727401,1,78,%,3,3,actions,False,False,False,False,False,False,False,False
727401,1,12,%,4,4,parts,False,False,False,False,False,False,False,False
727427,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
727427,1,8,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
727427,2,90,%,3,1,actions,False,False,False,False,False,False,False,False
727455,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
727455,1,6,%,2,2,intérêt non cumulatif aux actions,False,aux actions sauf prélèvements en faveur des fonds de prévoyance,True,False,False,False,False,False
727455,2,15,%,4,2,parts,False,False,False,False,False,False,False,False
727482,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
727482,1,5,%,2,2,intérêt aux actions,False,Le solde aux actions sauf prélèvements pour réserves,True,False,False,False,False,False
727550,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
727550,1,8,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
727569,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
727569,1,5,%,2,2,intérêt aux actions,False,sauf prélèvements en faveur des fonds de prévoyance,True,False,False,False,False,False
727592,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
727592,1,6,%,2,2,actions,False,False,False,False,False,False,False,False
727592,2,90,%,3,1,actions,False,False,False,False,False,False,False,False
727616,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
727616,1,7,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
727616,1,67,%,3,3,actions,False,False,False,False,False,False,False,False
727616,1,33,%,4,4,parts,False,sauf prélèvements pour amortissements supplémentaires ou réserves,True,False,False,False,False,False
727629,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
727629,1,6,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
727629,2,50,%,3,1,compte d’amortissement du capital,False,False,False,False,False,False,False,False
727629,2,40,%,4,2,actions,False,False,False,False,False,False,False,False
727648,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
727648,1,8,%,2,2,intérêt non cumulatif aux actions,True,False,False,False,False,False,False,False
727648,2,6,Francs,3,1,parts,False,False,False,False,False,False,False,False
727648,2,60,%,4,2,actions de priorité,False,False,False,False,False,False,False,False
727678,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
727678,1,5,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
727678,3,30,%,3,1,parts de fondateur,False,False,False,False,False,False,False,False
727678,3,70,%,4,2,actions,False,False,False,False,False,False,False,False
727714,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
727714,1,5,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
727740,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
727740,1,5,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
727740,2,91,%,3,1,actions,False,False,False,False,False,False,False,False
727759,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
727759,1,6,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
727783,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
727783,1,5,%,2,2,intérêt aux actions,False,sauf prélèvement pour réserves ou amortissements supplémentaires,True,False,False,False,False,False
727802,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
727802,1,8,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
727802,3,75,%,3,1,actions,False,False,False,False,False,False,False,False
727802,3,25,%,4,2,parts,False,False,False,False,False,False,False,False
727827,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
727827,1,5,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
727827,2,90,%,3,1,actions,False,False,False,False,False,False,False,False
727849,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
727849,1,7,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
727868,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
727868,1,95,%,2,2,actions,False,False,False,False,False,False,False,False
727888,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
727888,1,7,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
727888,2,90,%,3,1,actions,False,False,False,False,False,False,False,False
727888,2,10,%,4,2,parts,False,sauf prélèvements pour réserves,True,False,False,False,False,False
727906,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
727906,1,6,%,2,2,intérêt non cumulatif aux actions,True,False,False,False,False,False,False,False
727935,1,5,%,1,1,réserve,False,False,False,False,False,False,False,False
727980,1,5,%,1,1,réserve,False,False,False,False,False,False,False,False
727980,1,5,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
727980,2,10,%,3,1,commissaires,False,False,False,False,False,False,False,False
727980,2,20,%,4,2,réserve,False,False,False,False,False,False,False,False
728001,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
728001,1,6,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
728025,1,5,%,1,1,réserve,False,False,False,False,False,False,False,False
728025,1,5,%,2,2,fonds de prévoyance,False,False,False,False,False,False,False,False
728025,1,5,%,3,3,actions,False,False,False,False,False,False,False,False
728050,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
728050,1,7,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
728050,2,70,%,3,1,actions,False,False,False,False,False,False,False,False
728050,2,20,%,4,2,parts bénéficiaires,False,False,False,False,False,False,False,False
728070,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
728070,1,5,%,2,2,actions privilégiées,True,False,False,False,False,False,False,False
728070,1,5,%,3,3,intérêt aux actions,True,False,False,False,False,False,False,False
728070,2,4,%,4,1,parts de fondateur,False,False,False,False,False,False,False,False
728070,2,5,%,5,2,actions privilégiées,True,False,False,False,False,False,True,False
728103,1,5,%,1,1,réserve légale,False,sauf prélèvement pour réserves ou amortissements,True,False,False,False,False,False
728124,1,4,%,1,1,actions,True,False,False,False,False,False,False,False
728149,1,2,%,1,1,administrateurs,False,sauf prélèvements pour réserves et amortissements,True,False,False,False,False,False
728175,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
728175,1,6,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
728203,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
728203,1,6,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
728203,1,6,%,3,3,actionnaires,True,False,False,False,False,False,False,False
728203,2,70,%,4,1,actions,False,False,False,False,False,False,False,False
728221,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
728221,1,5,%,2,2,capital non amorti,True,False,False,False,False,False,False,False
728221,2,5,%,3,1,conseil,True,False,False,False,False,False,False,False
728251,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
728273,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
728273,1,5,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
728273,2,5,%,3,1,personnel,False,False,False,False,False,False,False,False
728295,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
728295,1,5,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
728319,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
728319,1,6,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
728319,2,10,%,3,1,réserve spéciale,False,sauf réserves extraordinaires ou amortissements,True,False,False,False,False,False
728319,2,80,%,5,3,actions,False,False,False,False,False,False,False,False
728342,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
728342,1,5,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
728342,2,75,%,3,1,actions,False,False,False,False,False,False,False,False
728342,2,16,%,4,2,parts de fondateur,False,False,False,False,False,False,False,False
728366,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
728366,1,5,%,2,2,actions de priorité,True,False,False,False,False,False,False,False
728366,1,5,%,3,3,intérêt aux actions,True,False,False,False,False,False,False,False
728366,1,5,%,4,4,intérêt aux actions,True,False,False,False,False,False,False,False
728395,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
728395,1,5,%,2,2,actions de priorité,True,False,False,False,False,False,False,False
728395,2,5,%,3,1,actions ordinaires,False,False,False,False,False,False,False,False
728395,4,57,%,4,1,actions,False,False,False,False,False,False,False,False
728395,4,28,%,5,2,parts,False,False,False,False,False,False,False,False
728438,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
728438,2,90,%,2,1,actions,False,False,False,False,False,False,False,False
728496,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
728496,2,5,%,2,1,actions,False,False,False,False,False,False,False,False
728496,2,6,Francs,3,2,actions de jouissance,False,False,False,False,False,False,False,False
728496,2,10,Francs,4,3,parts,False,False,False,False,False,False,False,False
728496,2,3,%,5,4,actions de capital,False,False,False,False,False,False,False,False
728525,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
728525,1,6,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
728551,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
728551,2,5,%,2,1,direction,False,False,False,False,False,False,False,False
728551,2,85,%,3,2,actions,False,sauf réserves ou amortissements,True,False,False,False,False,False
728572,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
728572,1,6,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
728572,2,95,%,3,1,actions,False,False,False,False,False,False,False,False
728594,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
728594,1,5,%,2,2,actions,False,False,False,False,False,False,False,False
728594,2,13,%,3,1,gérance,False,False,False,False,False,False,False,False
728612,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
728634,1,5,%,1,1,réserve,False,False,False,False,minimum à la réserve,False,False,False
728634,1,5,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
728634,2,85,%,3,1,actions,False,False,False,False,False,False,False,False
728634,2,5,%,4,2,direction,False,False,False,False,False,False,False,False
728663,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
728663,1,5,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
728663,2,10,%,3,1,personnel,False,False,False,True,False,False,False,False
728692,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
728692,1,5,%,2,2,actions,False,False,False,False,False,False,False,False
728692,2,90,%,3,1,actionnaires,False,False,False,False,False,False,False,False
728719,1,5,%,1,1,intérêt aux actions,True,False,False,False,False,False,False,False
728719,2,5,%,2,1,directeur,False,False,False,False,False,False,False,False
728719,2,15,%,3,2,personnel,False,False,False,False,False,False,False,False
728736,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
728736,1,5,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
728736,1,95,%,3,3,actions,False,False,False,False,False,False,False,False
728755,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
728755,1,8,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
728779,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
728779,1,5,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
728808,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
728808,1,10,%,2,2,fonds d’amortissement,False,False,False,True,False,prélèvements facultatifs (maximum ) pour le fonds d’amortissement,False,False
728808,1,5,%,3,3,intérêt aux actions,True,False,False,False,False,False,False,False
728808,1,000,Francs,4,4,actions,False,False,False,False,False,False,False,False
728808,2,80,%,5,1,parts de fondateur,False,False,False,False,False,False,False,False
728808,2,20,%,6,2,actions,False,False,False,False,False,False,False,False
728808,2,5,%,7,3,dividende supplémentaire,False,False,False,False,False,jusqu’à concurrence d'un dividende supplémentaire de,False,False
728808,2,20,%,8,4,dividende supplémentaire,False,False,False,False,False,False,False,False
728808,2,20,%,9,5,actions,False,False,False,False,False,False,False,False
728856,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
728856,1,5,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
728856,2,90,%,3,1,actions,False,False,False,False,False,False,False,False
728908,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
728908,1,5,%,2,2,intérêt aux actions,False,aux actions sauf prélèvement facultatif pour amortissement du capital,True,True,False,False,False,False
728935,1,15,%,1,1,gouvernement,False,False,False,False,False,False,False,False
728935,1,2,%,2,2,administrateurs,False,False,False,False,False,False,False,False
728935,1,71,%,3,3,actions,False,False,False,False,False,False,False,False
728982,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
728982,1,5,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
728997,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
728997,1,7,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
729019,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
729019,1,6,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
729051,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
729051,1,6,%,2,2,actions,True,False,False,False,False,False,False,False
729051,2,90,%,3,1,actions,False,False,False,False,False,False,False,False
729076,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
729076,1,5,%,2,2,administrateurs,False,False,False,False,False,False,False,False
729106,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
729106,1,5,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
729106,2,5,%,3,1,réserve,False,False,False,False,False,False,False,False
729106,2,20,%,4,2,parts de fondateur,False,False,False,False,False,False,False,False
729106,2,10,%,5,3,administrateurs,False,False,False,False,False,False,False,False
729106,2,65,%,6,4,actions,False,False,False,False,False,False,False,False
729131,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
729131,1,5,%,2,2,actions sur le capital versé et non amorti,True,False,False,False,False,False,False,False
729131,2,90,%,3,1,actions amorties et non amorties,False,False,False,False,False,False,False,False
729166,1,6,%,1,1,intérêt aux actions,True,False,False,False,False,False,False,False
729166,2,5,%,2,1,réserve légale,False,False,False,False,False,False,False,False
729166,2,85,%,3,2,actions,False,False,False,False,False,False,False,False
729209,1,5,%,1,1,réserve,False,False,False,False,False,False,False,False
729209,1,6,%,2,2,intérêt aux actions privilégiées,True,False,False,False,False,False,False,False
729240,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
729240,1,6,%,2,2,intérêt cumulatif aux actions de priorité,True,False,False,False,False,False,False,False
729240,1,6,%,3,3,intérêt aux actions,True,False,False,False,False,False,False,False
729240,3,25,%,4,1,actions de priorité,False,False,False,False,False,False,False,False
729240,3,50,%,5,2,actions ordinaires,False,False,False,False,False,False,False,False
729240,3,25,%,6,3,parts de fondateur,False,False,False,False,False,False,False,False
729287,1,5,%,1,1,réserve,False,False,False,False,False,False,False,False
729287,1,5,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
729309,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
729309,1,5,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
729332,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
729332,1,5,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
729332,2,80,%,3,1,actions,False,False,False,False,False,False,False,False
729353,1,3,%,1,1,réserve légale,False,False,False,False,False,False,False,False
729353,1,5,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
729376,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
729376,1,5,%,2,2,réserve spéciale,False,False,False,False,False,False,False,False
729376,1,7,%,3,3,actions,True,False,False,False,False,False,False,False
729376,1,90,%,4,4,actionnaires,False,sauf affectation aux fonds de prévoyance et d’amortissement,True,False,False,False,False,False
729396,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
729396,1,5,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
729396,2,65,%,3,1,actions,False,False,False,False,False,False,False,False
729415,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
729415,1,5,%,2,2,actions,False,sauf prélèvements pour fonds de prévoyance,True,False,False,False,False,False
729433,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
729433,2,90,%,2,1,actions,False,False,False,False,False,False,False,False
729455,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
729455,1,5,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
729481,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
729481,1,6,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
729481,2,90,%,3,1,actions,False,False,False,False,False,False,False,False
729497,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
729497,1,6,%,2,2,actions,False,sauf affectation aux réserves,True,False,False,False,False,False
729520,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
729520,1,5,%,2,2,actions,False,sauf prélèvements en faveur des fonds de prévoyance,True,False,False,False,False,False
729520,3,70,%,4,2,actions,False,False,False,False,False,False,False,False
729520,3,30,%,5,3,parts,False,False,False,False,False,False,False,False
729547,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
729547,1,6,%,2,2,intérêt aux actions,False,sauf toute affectation à un fonds de réserve,True,False,False,False,False,False
729572,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
729572,1,5,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
729572,1,5,%,3,3,fonds d’amortissement,False,sauf la portion mise en réserve ou reportée est réparti aux actions de capital et de jouissance,True,False,False,False,False,False
729598,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
729598,1,6,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
729598,2,65,%,3,1,actionnaires,False,False,False,False,False,False,False,False
729598,2,25,%,4,2,parts,False,False,False,False,False,False,False,False
729615,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
729615,1,6,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
729636,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
729636,1,5,%,2,2,intérêt aux actions,False,sauf réserves extraordinaires,True,False,False,False,False,False
729660,1,5,%,1,1,réserve,False,False,False,False,False,False,False,False
729660,1,4,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
729660,3,90,%,3,1,actions,False,False,False,False,False,False,False,False
729680,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
729680,1,6,%,2,2,actions,True,False,False,False,False,False,False,False
729714,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
729714,1,5,%,2,2,actions de capital,False,False,False,False,False,False,False,False
729934,1,5,%,1,1,actionnaires,False,False,False,False,False,False,True,False
729990,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
729990,1,7,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
729990,1,5,%,3,3,commissaires,False,False,False,False,False,False,False,False
729990,1,5,%,4,4,direction,False,False,False,False,False,False,False,False
729990,1,5,%,5,5,personnel,False,Sur l'excédent (sauf prélèvement pour réserves ou report),True,False,False,False,False,False
729990,1,50,%,7,7,actions de capital,False,False,False,False,False,False,False,False
729990,1,50,%,8,8,parts de fondateur,False,False,False,False,False,False,False,False
730086,1,5,%,1,1,fonds de réserve,False,False,False,False,False,False,False,False
730105,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
730105,1,5,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
730164,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
730164,1,8,%,2,2,conseil,False,False,False,False,False,False,False,False
730265,1,5,%,1,1,actions de préférence,False,False,False,False,False,False,False,False
730306,1,6,%,1,1,actions,False,False,False,False,False,False,False,False
730675,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
730675,1,6,%,2,2,actions privilégiées,True,False,False,False,False,False,False,False
730675,2,3,%,3,1,personnel,False,False,False,False,False,False,False,False
730675,3,50,%,4,1,parts,False,False,False,False,False,False,False,False
730675,3,5,%,5,2,actions privilégiées,False,False,False,False,False,False,False,False
730675,3,45,%,6,3,parts bénéficiaires,False,False,False,False,False,False,False,False
730720,1,6,%,1,1,réserve légale,False,False,False,False,False,False,False,False
730729,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
730729,2,6,%,2,1,intérêt aux actions,True,False,False,False,False,False,False,False
730729,3,40,%,3,1,actions,False,False,False,False,False,False,False,False
730729,3,60,%,4,2,parts de fondateur,False,False,False,False,False,False,False,False
730761,1,10,%,1,1,fonds de réserve,False,False,False,False,False,False,False,False
730786,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
730786,1,10,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
730786,2,80,%,3,1,actionnaires,False,False,False,False,False,False,False,False
730786,2,20,%,4,2,parts,False,False,False,False,False,False,False,False
730803,1,5,%,1,1,réserve,False,False,False,False,False,False,False,False
730803,2,95,%,2,1,actions,False,False,False,False,False,False,False,False
730822,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
730822,1,7,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
730822,2,25,%,3,1,parts,False,False,False,False,False,False,False,False
730822,2,75,%,4,2,actions,False,False,False,False,False,False,False,False
730842,1,5,%,1,1,actions,False,False,False,False,False,False,False,False
730919,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
730919,1,8,%,2,2,intérêt aux actions,False,sauf prélèvement facultatif pour réserves ou amortissement,True,True,False,False,False,False
730919,2,20,%,4,2,parts,False,False,False,False,False,False,False,False
730919,2,80,%,5,3,actions,False,False,False,False,False,False,False,False
730939,1,5,%,1,1,réserve légale,False,sauf amortissements supplémentaires ou réserves,True,False,False,False,False,False
730960,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
730960,1,7,%,2,2,actions,True,False,False,False,False,False,False,False
730960,3,80,%,3,1,actions,False,False,False,False,False,False,False,False
730960,3,20,%,4,2,parts,False,False,False,False,False,False,False,False
730988,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
731028,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
731028,1,5,%,2,2,actions de priorité,True,False,False,False,False,False,False,False
731028,2,4,%,3,1,actions,True,False,False,False,False,False,False,False
731028,3,000,Francs,4,1,actions de priorité,False,False,False,False,False,False,False,False
731054,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
731075,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
731075,1,5,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
731075,2,85,%,3,1,actionnaires,False,False,False,False,False,False,False,False
731095,1,5,%,1,1,réserve légale,False,sauf prélèvement en faveur des réserves ou report à nouveau,True,False,False,False,False,False
731117,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
731117,1,6,%,2,2,actions,True,False,False,False,False,False,False,False
731117,1,10,%,3,3,fonds de prévoyance,False,False,False,False,False,False,False,False
731117,2,25,%,4,1,parts bénéficiaires,False,False,False,False,False,False,False,False
731117,2,67,%,5,2,actions,False,False,False,False,False,False,False,False
731151,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
731151,1,5,%,2,2,actions,True,False,False,False,False,False,False,False
731151,1,3,Francs,3,3,actions,False,False,False,False,False,False,False,False
731151,2,5,%,4,1,actions privilégiées,False,False,False,False,False,False,False,False
731151,2,5,%,5,2,actions ordinaires,False,False,False,False,False,False,False,False
731151,3,65,%,6,1,actions,False,False,False,False,False,False,False,False
731181,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
731181,1,7,%,2,2,intérêt non cumulatif aux actions,True,False,False,False,False,False,False,False
731181,2,70,%,3,1,actions,False,False,False,False,False,False,False,False
731218,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
731218,1,5,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
731218,1,30,%,3,3,fonds de prévoyance,False,False,False,True,False,prélèvement facultatif (jusqu’à concurrence de  des bénéfices) pour fonds de prévoyance,False,False
731218,2,90,%,4,1,actions,False,False,False,False,False,False,False,False
731249,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
731249,1,6,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
731249,3,70,%,3,1,actions,False,False,False,False,False,False,False,False
731249,3,30,%,4,2,parts,False,False,False,False,False,False,False,False
731274,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
731274,1,7,%,2,2,actions,False,False,False,False,False,False,False,False
731274,1,25,%,3,3,fonds de réserve,False,False,False,True,False,affectation facultative aux fonds de réserve avec maximum un montant représentant  du bénéfice net,False,False
731274,3,50,%,4,1,actions,False,False,False,False,False,False,False,False
731274,3,50,%,5,2,actions,False,False,False,False,False,False,False,False
731274,3,30,%,6,3,parts,False,False,False,False,False,False,False,False
731299,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
