source_id,niveau,montant,unite,ordre,cible,flag_chiffre_independant_des_benefs,exception,cible_si_independant,flag_optionel,min,max,flag_cible_multiple,flag_delegation
832222,3,90,%,3,actions,0,,,0,,,0,0
832222,3,10,%,4,Conseil,0,,,0,,,0,0
832348,1,5,%,1,intérêt aux actions,1,,,0,,,0,0
832348,2,10,%,2,Conseil,0,,,0,,,0,0
832446,1,10,%,1,personnel,0,,,0,,,0,0
832446,1,5,%,2,Directeur général adjoint,0,,,0,,,0,0
832461,1,5,%,1,intérêt aux actions,1,,,0,,,0,0
832461,2,10,%,2,Conseil,0,,,0,,,0,0
832461,2,90,%,3,actions,0,,,0,,,0,0
832475,1,5,%,1,intérêt aux actions,1,,,0,,,0,0
832475,2,5,%,2,Conseil,0,,,0,,,0,0
832475,2,95,%,3,actions,0,,,0,,,0,0
832491,1,5,%,1,intérêt aux actions,1,,,0,,,0,0
832491,2,10,%,2,Conseil,0,,,0,,,0,0
832491,2,90,%,3,actions,0,,,0,,,0,0
832509,1,20,%,1,réserve légale,0,,,0,,,0,0
832509,1,5,%,2,intérêt aux actions,1,,,0,,,0,0
832509,2,10,%,3,Conseil,0,,,0,,,0,0
832509,2,90,%,4,actions,0,,,0,,,0,0
832525,1,5,%,1,actions,1,,,0,,,0,0
832525,2,10,%,2,Conseil,0,,,0,,,0,0
832525,2,90,%,3,actionnaires,0,,,0,,,0,0
832541,1,20,%,1,réserve légale,0,,,0,,,0,0
832541,1,3,%,2,actions de priorité,1,,,0,,,0,0
832541,1,3,%,3,actions ordinaires,0,,,0,,,0,0
832541,2,10,%,4,Conseil,0,,,0,,,0,0
832541,2,10,%,5,personnel,0,,,0,,,0,0
832541,2,5,%,6,direction,0,,,0,,,0,0
832557,1,3,%,1,actions,1,,,0,,,0,0
832557,2,10,%,2,Conseil,0,,,0,,,0,0
832557,2,90,%,3,actions,0,sauf prélèvements facultatifs sur décision du Conseil,True,1,,,0,0
832574,1,20,%,1,réserve légale,0,,,0,,,0,0
832574,1,6,%,2,intérêt aux actions,1,,,0,,,0,0
832574,1,10,%,3,Conseil,0,,,0,,,0,0
832574,1,90,%,4,actions,0,,,0,,,0,0
832592,1,20,%,1,réserve,0,,,0,,,0,0
832592,2,5,%,2,intérêt aux actions,1,,,0,,,0,0
832592,3,10,%,3,Conseil,0,,,0,,,0,0
832592,3,10,%,4,Direction,0,,,0,,,0,0
832592,3,80,%,5,actions,0,,,0,,,0,0
832611,1,5,%,1,intérêt aux actions,1,,,0,,,0,0
832611,2,10,%,2,Conseil,0,,,0,,,0,0
832611,2,10,%,3,personnel,0,,,0,,,0,0
832611,2,5,%,4,directeur,0,,,0,,,0,0
832626,1,5,%,1,intérêt non cumulatif aux actions,1,,,0,,,0,0
832626,1,5,%,2,Conseil,0,,,0,,,0,0
832626,1,95,%,3,actions,0,,,0,,,0,0
832639,1,5,%,1,intérêt aux actions,1,,,0,,,0,0
832639,2,5,%,2,Conseil,0,sauf prélèvement pour réserves,True,0,,,0,0
832639,2,95,%,4,actions,0,,,0,,,0,0
832665,1,20,%,1,réserve légale,0,,,0,,,0,0
832665,1,5,%,2,intérêt aux actions,1,,,0,,,0,0
832665,2,90,%,3,actions,0,,,0,,,0,0
832665,2,10,%,4,Conseil,0,,,0,,,0,0
832682,1,5,%,1,intérêt aux actions,1,,,0,,,0,0
832682,2,10,%,2,Conseil,0,,,0,,,0,0
832756,1,4,%,1,actions,0,,,0,,,0,0
832770,1,6,%,1,capital versé,1,,,0,,,0,0
832770,2,15,%,2,Conseil,0,,,0,,,0,0
832770,2,85,%,3,actions,0,,,0,,,0,0
832787,1,1,%,1,actions,0,,,0,,,0,0
832787,1,10,%,2,Conseil,0,,,0,,,0,0
832803,1,5,%,1,intérêt aux actions,1,,,0,,,0,0
832803,2,5,%,2,Conseil,0,,,0,,,0,0
832803,2,95,%,3,actions,0,,,0,,,0,0
832818,1,6,%,1,actions,0,,,0,,,0,0
832818,2,10,%,2,administrateurs,0,,,0,,,0,0
832833,1,5,%,1,capital versé,1,,,0,,,0,0
832847,1,6,%,1,actions,0,,,0,,,0,0
832847,2,10,%,2,Conseil,0,,,0,,,0,0
832847,2,90,%,3,actions,0,,,0,,,0,0
832867,1,5,%,1,réserve légale,0,,,0,,,0,0
832867,1,8,%,2,intérêt non cumulatif aux actions,1,,,0,,,0,0
832867,2,10,%,3,Conseil,0,,,0,,,0,0
832867,3,66,%,4,actions,0,,,0,,,0,0
832867,3,33,%,5,parts,0,,,0,,,0,0
833008,1,5,%,1,réserve légale,0,,,0,,,0,0
833008,1,6,%,2,Conseil,0,,,0,,,0,0
833035,1,5,%,1,réserve légale,0,,,0,,,0,0
833035,1,6,%,2,actions,1,,,0,,,0,0
833035,2,10,%,3,Conseil,0,,,0,,,0,0
833035,2,90,%,4,actions,0,,,0,,,0,0
833053,1,5,%,1,réserve légale,0,,,0,,,0,0
833069,1,5,%,1,réserve légale,0,,,0,,,0,0
833069,1,1,%,2,actions,0,,,0,,,0,0
833069,1,10,%,3,Conseil,0,,,0,,,0,0
833085,1,5,%,1,réserve légale,0,,,0,,,0,0
833085,1,5,%,2,intérêt non cumulatif aux actions,0,sauf prélèvements facultatifs pour réserves ou provisions,True,1,,,0,0
833085,2,10,%,4,Conseil,0,,,0,,,0,0
833085,2,90,%,5,actions,0,,,0,,,0,0
833109,1,5,%,1,réserve légale,0,,,0,,,0,0
833109,1,5,%,2,actions,0,,,0,,,0,0
833109,2,10,%,3,Conseil,0,,,0,,,0,0
833109,2,90,%,4,actions,0,,,0,,,0,0
833151,1,5,%,1,réserve légale,0,,,0,,,0,0
833151,2,12,%,2,administrateurs,0,,,0,,,0,0
833151,2,88,%,3,actions,0,,,0,,,0,0
833151,2,5,%,4,réserve légale,0,,,0,,,0,0
833151,2,12,%,5,administrateurs,0,,,0,,,0,0
833176,1,10,%,1,réserve légale,0,,,0,,,0,0
833176,1,5,%,2,intérêt aux actions,1,,,0,,,0,0
833176,2,5,%,3,directeur,0,,,0,,,0,0
833176,2,10,%,4,Conseil,0,,,0,,,0,0
833192,1,5,%,1,réserve,0,,,0,,,0,0
833207,1,5,%,1,réserve légale,0,,,0,,,0,0
833207,1,5,%,2,intérêt aux actions,1,,,0,,,0,0
833207,2,10,%,3,Conseil,0,,,0,,,0,0
833207,2,90,%,4,actions,0,sauf prélèvement pour les comptes de réserve,True,0,,,0,0
833225,1,5,%,1,fonds de réserve,0,,,0,,,0,0
833225,1,5,%,2,intérêt aux actions,1,,,0,,,0,0
833225,2,10,%,3,directeur,0,,,0,,,0,0
833225,2,85,%,4,actions,0,,,0,,,0,0
833225,2,5,%,5,personnel,0,,,0,,,0,0
833245,1,5,%,1,intérêt aux actions,1,,,0,,,0,0
833245,2,5,%,2,réserve,0,,,0,,,0,0
833245,2,15,%,3,Conseil,0,,,0,,,0,0
833245,2,80,%,4,actions,0,,,0,,,0,0
833271,2,80,%,1,actions,0,,,0,,,0,0
833271,2,20,%,2,Conseil,0,,,0,,,0,0
833288,1,5,%,1,réserve légale,0,,,0,,,0,0
833288,1,6,%,2,intérêt aux actions,1,,,0,,,0,0
833288,2,10,%,3,Conseil,0,,,0,,,0,0
833306,1,5,%,1,réserve légale,0,,,0,,,0,0
833306,1,5,%,2,intérêt aux actions,1,,,0,,,0,0
833306,1,5,%,3,Conseil,0,,,0,,,0,0
833333,1,5,%,1,réserve légale,0,,,0,,,0,0
833333,1,1,%,2,actions,0,sauf affectation aux réserves ou report à nouveau,True,0,,,0,0
833333,2,10,%,4,Conseil,0,,,0,,,0,0
833357,1,5,%,1,réserve légale,0,,,0,,,0,0
833357,1,5,%,2,intérêt non cumulatif aux actions,1,,,0,,,0,0
833357,2,10,%,3,Conseil,0,,,0,,,0,0
833357,2,90,%,4,actions,0,sauf prélèvement pour réserves ou report à nouveau,True,0,,,0,0
833374,1,5,%,1,réserve légale,0,,,0,,,0,0
833374,1,5,%,2,intérêt non cumulatif aux actions,1,,,0,,,0,0
833374,2,10,%,3,Conseil,0,aux actions sauf prélèvements facultatifs pour réserves extraordinaires ou fonds d'amortissements du capital,True,1,,,0,0
833396,1,5,%,1,réserve légale,0,,,0,,,0,0
833396,1,5,%,2,actions,1,,,0,,,0,0
833396,1,10,%,3,Conseil,0,,,0,,,0,0
833396,1,90,%,4,actions,0,,,0,,,0,0
833427,1,1,%,1,réserve légale,0,,,0,,,0,0
833427,2,10,%,2,Conseil,0,,,0,,,0,0
833450,1,5,%,1,réserve légale,0,,,0,,,0,0
833450,1,5,%,2,actions,1,,,0,,,0,0
833450,2,10,%,3,Conseil,0,aux actions sauf prélèvements pour fond de réserve ou de prévoyance,True,0,,,0,0
833477,1,5,%,1,réserve légale,0,,,0,,,0,0
833477,1,6,%,2,actions,1,,,0,,,0,0
833477,2,10,%,3,Conseil,0,,,0,,,0,0
833477,2,90,%,4,actions,0,,,0,,,0,0
833495,1,5,%,1,réserve légale,0,,,0,,,0,0
833495,1,1,%,2,actions,0,,,0,,,0,0
833495,1,10,%,3,Conseil,0,sauf amortissements ou réserves,True,0,,,0,0
833523,1,5,%,1,réserve légale,0,,,0,,,0,0
833523,1,5,%,2,actions,0,,,0,,,0,0
833523,2,10,%,3,Conseil,0,,,0,,,0,0
833523,2,90,%,4,actions,0,,,0,,,0,0
833560,1,5,%,1,réserve légale,0,,,0,,,0,0
833560,1,6,%,2,réserves ou amortissements,1,,,0,,,0,0
833560,1,15,%,3,Conseil,0,sauf affectation aux réserves,True,0,,,0,0
833560,3,30,%,5,parts,0,,,0,,,0,0
833560,4,15,%,6,Conseil,0,,,0,,,0,0
833578,1,5,%,1,réserve légale,0,,,0,,,0,0
833578,1,6,%,2,intérêt aux actions,1,,,0,,,0,0
833578,2,10,%,3,Conseil,0,,,0,,,0,0
833606,1,5,%,1,réserve légale,0,,,0,,,0,0
833606,1,5,%,2,intérêt aux actions,1,,,0,,,0,0
833624,1,5,%,1,réserve légale,0,,,0,,,0,0
833624,1,6,%,2,intérêt aux actions,1,,,0,,,0,0
833624,2,12,%,3,Conseil,0,,,0,,,0,0
833642,1,5,%,1,réserve légale,0,,,0,,,0,0
833642,1,1,%,2,actions,0,,,0,,,0,0
833660,1,5,%,1,réserve légale,0,,,0,,,0,0
833660,1,5,%,2,intérêt aux actions,1,,,0,,,0,0
833660,2,10,%,3,Conseil,0,,,0,,,0,0
833660,2,90,%,4,actions,0,sauf prélèvement facultatif pour réserves ou amortissements,True,1,,,0,0
833688,1,5,%,1,réserve légale,0,,,0,,,0,0
833688,1,5,%,2,intérêt aux actions,0,sauf prélèvements pour réserves où amortissements sur la totalité des sommes revenant aux actions,True,0,,,0,0
833710,1,5,%,1,réserve légale,0,,,0,,,0,0
833710,1,6,%,2,intérêt aux actions,1,,,0,,,0,0
833710,2,10,%,3,Conseil,0,sauf prélèvements pour réserves ou amortissements,True,0,,,0,0
833734,1,5,%,1,réserve légale,0,,,0,,,0,0
833734,1,5,%,2,actions,0,,,0,,,0,0
833734,2,10,%,3,Conseil,0,aux actions sauf prélèvements pour réserves,True,0,,,0,0
833765,1,5,%,1,réserve légale,0,,,0,,,0,0
833765,1,6,%,2,intérêt aux actions,1,,,0,,,0,0
833765,2,10,%,3,Conseil,0,,,0,,,0,0
833789,1,5,%,1,réserve légale,0,,,0,,,0,0
833789,1,5,%,2,fonds de réserve spéciale,0,,,0,,,0,0
833789,2,1,%,3,actions,0,,,0,,,0,0
833789,2,10,%,4,Conseil,0,,,0,,,0,0
833804,1,5,%,1,réserve légale,0,,,0,,,0,0
833804,1,6,%,2,intérêt aux actions,1,,,0,,,0,0
833804,2,10,%,3,Conseil,0,,,0,,,0,0
833804,3,75,%,4,actions,0,,,0,,,0,0
833804,3,25,%,5,parts,0,,,0,,,0,0
833821,1,5,%,1,réserve légale,0,,,0,,,0,0
833821,1,6,%,2,intérêt non cumulatif aux actions,1,,,0,,,0,0
833821,2,10,%,3,œuvres sociales,0,,,0,,,0,0
833821,2,10,%,4,Conseil,0,,,0,,,0,0
833821,2,90,%,5,actions,0,,,0,,,0,0
833844,1,5,%,1,réserve légale,0,,,0,,,0,0
833844,1,5,%,2,intérêt aux actions,1,,,0,,,0,0
833844,1,8,%,3,Conseil,0,sauf prélèvements pour réserves,True,0,,,0,0
833865,1,5,%,1,réserve légale,0,,,0,,,0,0
833865,1,5,%,2,actions,1,,,0,,,0,0
833865,1,5,%,3,Conseil,0,,,0,,,0,0
833865,2,60,%,4,actions,0,,,0,,,0,0
833865,2,40,%,5,parts,0,,,0,,,0,0
833884,1,5,%,1,réserve légale,0,,,0,,,0,0
833884,1,8,%,2,intérêt aux actions,1,,,0,,,0,0
833884,1,10,%,3,Conseil,0,sauf affectation aux réserves,True,0,,,0,0
833884,2,75,%,5,actions,0,,,0,,,0,0
833884,2,25,%,6,parts,0,,,0,,,0,0
833897,1,4,%,1,intérêt aux actions,1,,,0,,,0,0
833897,1,5,%,2,Conseil,0,,,0,,,0,0
833912,1,5,%,1,intérêt aux actions,1,,,0,,,0,0
833912,2,10,%,2,Conseil,0,,,0,,,0,0
833912,2,4,%,3,personnel,0,,,0,,,0,0
833912,2,86,%,4,actions,0,,,0,,,0,0
833931,1,5,%,1,réserve légale,0,,,0,,,0,0
833931,1,90,%,2,parts,0,au Conseil et aux Commissaires sauf prélèvements pour réserves,True,0,,,0,0
833961,1,5,%,1,réserve légale,0,,,0,,,0,0
833961,1,6,%,2,intérêt aux actions,1,,,0,,,0,0
833961,2,10,%,3,Conseil,0,,,0,,,0,0
833961,2,90,%,4,actions,0,,,0,,,0,0
834055,1,5,%,1,réserve légale,0,,,0,,,0,0
834055,1,1,%,2,actions,0,,,0,,,0,0
834055,2,40,%,3,parts,0,,,0,,,0,0
834055,2,10,%,4,Conseil,0,,,0,,,0,0
834055,2,50,%,5,actions,0,,,0,,,0,0
834066,1,5,%,1,réserve légale,0,,,0,,,0,0
834066,1,6,%,2,intérêt aux actions,1,,,0,,,0,0
834066,2,10,%,3,réserves extraordinaires,0,,,0,,,0,0
834093,1,5,%,1,réserve légale,0,,,0,,,0,0
834093,1,6,%,2,intérêt non cumulatif aux actions,1,,,0,,,0,0
834093,2,62,%,3,actions,0,,,0,,,0,0
834093,2,28,%,4,parts,0,,,0,,,0,0
834093,2,10,%,5,Conseil,0,,,0,,,0,0
834114,1,5,%,1,réserve légale,0,,,0,,,0,0
834114,1,5,%,2,actions,0,,,0,,,0,0
834114,1,10,%,3,Conseil,0,,,0,,,0,0
834114,1,90,%,4,actions,0,sauf prélèvements pour amortissements ou réserves,True,0,,,0,0
834130,1,5,%,1,réserve légale,0,,,0,,,0,0
834130,1,5,%,2,intérêt aux actions,1,,,0,,,0,0
834130,2,10,%,3,Conseil,0,sauf prélèvement que l'Assemblée générale pourra décider de porter à des réserves extraordinaires ou spéciales ou de reporter à nouveau,True,0,,,0,0
834151,1,10,%,1,intérêt aux actions,1,,,0,,,0,0
834151,2,5,%,2,Conseil,0,,,0,,,0,0
834151,2,95,%,3,actions,0,,,0,,,0,0
834168,1,5,%,1,réserve légale,0,,,0,,,0,0
834168,1,5,%,2,intérêt aux actions,1,,,0,,,0,0
834168,1,10,%,3,Conseil,0,,,0,,,0,0
834190,1,5,%,1,réserve légale,0,,,0,,,0,0
834190,1,6,%,2,intérêt aux actions,1,,,0,,,0,0
834190,2,10,%,3,Conseil,0,,,0,,,0,0
834190,3,30,%,4,parts,0,,,0,,,0,0
834190,3,70,%,5,actions,0,sauf prélèvements facultatifs pour réserves ou amortissements,True,1,,,0,0
834205,1,5,%,1,réserve légale,0,,,0,,,0,0
834205,1,6,%,2,intérêt aux actions,1,,,0,,,0,0
834205,2,15,%,3,Conseil,0,,,0,,,0,0
834205,2,25,%,4,parts,0,,,0,,,0,0
834205,2,60,%,5,actions,0,,,0,,,0,0
834218,1,5,%,1,réserve légale,0,,,0,,,0,0
834218,1,8,%,2,intérêt aux actions,1,,,0,,,0,0
834218,2,10,%,3,Conseil,0,,,0,,,0,0
834218,2,70,%,4,actions,0,,,0,,,0,0
834218,2,30,%,5,parts,0,sauf prélèvements pour réserves ou amortissements,True,0,,,0,0
834234,1,5,%,1,réserve légale,0,,,0,,,0,0
834234,1,6,%,2,intérêt aux actions,1,,,0,,,0,0
834234,2,10,%,3,Conseil,0,,,0,,,0,0
834234,3,55,%,4,actions,0,,,0,,,0,0
834234,3,45,%,5,parts,0,,,0,,,0,0
835353,1,5,%,1,réserve légale,0,,,0,,,0,0
835353,1,5,%,2,intérêt aux actions,1,,,0,,,0,0
835353,1,20,%,3,réserve,0,,,0,,,0,0
835353,2,10,%,4,conseil,0,,,0,,,0,0
835353,2,90,%,5,actions,0,,,0,,,0,0
835401,1,5,%,1,actions de préférence,1,,,1,,,0,0
835457,1,5,%,1,réserve légale,0,,,0,,,0,0
835457,1,5,%,2,fonds de prévoyance,0,,,1,,,0,0
835457,1,8,%,3,intérêt aux actions,1,,,0,,,0,0
835457,2,10,%,4,Conseil,0,,,0,,,0,0
835469,1,5,%,1,réserve légale,0,,,0,,,0,0
835469,1,6,%,2,actions,1,,,0,,,0,0
835469,2,10,%,3,Conseil,0,,,0,,,0,0
835487,1,5,%,1,Conseil,0,,,0,,,0,0
835487,2,20,%,2,actions de préférence,0,,,0,,,0,0
835487,2,80,%,3,actions ordinaires,0,,,0,,,0,0
835502,1,5,%,1,réserve légale,0,,,0,,,0,0
835502,1,6,%,2,intérêt aux actions,1,,,0,,,0,0
835502,2,10,%,3,Conseil,0,sauf prélèvements pour réserves ou amortissements,True,0,,,0,0
835520,1,5,%,1,réserve légale,0,,,0,,,0,0
835520,1,5,%,2,intérêt aux actions,1,,,0,,,0,0
835520,2,20,%,3,fonds de prévoyance,0,,,0,,prélèvement de  maximum pour fonds de prévoyance ou de réserve supplémentaire,0,0
835520,2,10,%,4,Conseil,0,,,0,,,0,0
835520,2,90,%,5,actions,0,,,0,,,0,0
835545,1,5,%,1,réserve légale,0,,,0,,,0,0
835545,2,95,%,2,actions,0,,,0,,,0,0
835545,2,5,%,3,Conseil,0,,,0,,,0,0
835574,1,5,%,1,réserve légale,0,,,0,,,0,0
835574,1,6,%,2,intérêt aux actions,1,,,0,,,0,0
835574,1,5,%,3,Conseil,0,,,0,,,0,0
835574,2,60,%,4,actions,0,,,0,,,0,0
835574,2,40,%,5,parts,0,,,0,,,0,0
835593,1,5,%,1,réserve légale,0,,,0,,,0,0
835593,1,6,%,2,actions,0,,,0,,,0,0
835593,2,65,%,3,actions,0,,,0,,,0,0
835593,2,25,%,4,parts,0,,,0,,,0,0
835593,2,10,%,5,Conseil,0,,,0,,,0,0
835607,1,5,%,1,réserve légale,0,,,0,,,0,0
835607,1,5,%,2,intérêt aux actions,1,,,0,,,0,0
835607,1,10,%,3,Conseil,0,,,0,,,0,0
835629,1,5,%,1,réserve légale,0,,,0,,,0,0
835629,1,5,%,2,actions,1,,,0,,,0,0
835629,2,5,%,3,Conseil,0,,,0,,,0,0
835629,2,95,%,4,actions,0,,,0,,,0,0
835658,1,5,%,1,réserve légale,0,,,0,,,0,0
835658,1,5,%,2,intérêt aux actions,1,,,0,,,0,0
835658,2,10,%,3,Conseil,0,sauf prélèvements pour réserves,True,0,,,0,0
835679,1,2,%,1,Conseil,0,sauf prélèvements pour réserves et amortissements,True,0,,,0,0
835699,1,3,%,1,actions de préférence,0,sauf réserves et amortissements,True,0,,,0,0
835714,1,5,%,1,réserve légale,0,,,0,,,0,0
835714,1,10,%,2,Conseil,0,,,0,,,0,0
835735,1,6,%,1,réserve légale,0,,,0,,,0,0
835754,1,2,%,1,administrateurs,0,,,0,,,0,0
835775,1,5,%,1,réserve légale,0,,,0,,,0,0
835775,1,7,%,2,intérêt non cumulatif aux actions,1,,,0,,,0,0
835775,2,10,%,3,Conseil,0,,,0,,,0,0
835821,1,5,%,1,réserve légale,0,,,0,,,0,0
835849,1,5,%,1,réserve légale,0,,,0,,,0,0
835849,1,6,%,2,actions,0,,,0,,,0,0
835849,1,10,%,3,Conseil,0,,,0,,,0,0
835849,2,90,%,4,actions,0,,,0,,,0,0
835849,2,10,%,5,parts de fondateur,0,,,0,,,0,0
835870,1,5,%,1,réserve légale,0,,,0,,,0,0
835870,1,1,%,2,actions,0,,,0,,,0,0
835870,2,10,%,3,Conseil,0,,,0,,,0,0
835870,2,70,%,4,actions,0,,,0,,,0,0
835870,2,30,%,5,parts,0,,,0,,,0,0
835887,1,5,%,1,réserve légale,0,,,0,,,0,0
835887,1,6,%,2,personnel,0,,,1,,,0,0
835887,1,7,%,3,Conseil,0,,,0,,,0,0
835909,1,5,%,1,réserve légale,0,,,0,,,0,0
835909,1,5,%,2,actions,0,,,0,,,0,0
835909,1,10,%,3,Conseil,0,,,0,,,0,0
835909,2,90,%,4,actions,0,,,0,,,0,0
835909,2,10,%,5,parts bénéficiaires,0,,,0,,,0,0
835924,1,5,%,1,réserve légale,0,,,0,,,0,0
835924,1,5,%,2,intérêt aux actions,1,,,0,,,0,0
835924,2,10,%,3,Conseil,0,,,0,,,0,0
835924,2,90,%,4,actions,0,,,0,,,0,0
835946,1,5,%,1,réserve légale,0,,,0,,,0,0
835946,1,5,%,2,intérêt aux actions,1,,,0,,,0,0
835946,2,10,%,3,Conseil,0,sauf prélèvements pour réserves et amortissements supplémentaires,True,0,,,0,0
835968,1,5,%,1,réserve légale,0,,,0,,,0,0
835968,1,5,%,2,intérêt aux actions,1,,,0,,,0,0
835968,2,10,%,3,Conseil,0,,,0,,,0,0
835968,2,90,%,4,actions,0,,,0,,,0,0
835990,1,5,%,1,réserve légale,0,,,0,,,0,0
835990,1,8,%,2,intérêt aux actions,1,,,0,,,0,0
835990,2,10,%,3,Conseil,0,,,0,,,0,0
835990,3,20,%,4,parts,0,,,0,,,0,0
835990,3,80,%,5,actions,0,sauf prélèvements facultatifs pour réserves,True,1,,,0,0
836006,1,5,%,1,réserve légale,0,,,0,,,0,0
836006,1,7,%,2,intérêt aux actions,1,,,0,,,0,0
836006,2,10,%,3,Conseil,0,,,0,,,0,0
836031,1,5,%,1,réserve légale,0,,,0,,,0,0
836031,1,95,%,2,actions,0,,,0,,,0,0
836031,1,5,%,3,Conseil,0,,,0,,,0,0
836049,1,5,%,1,réserve légale,0,,,0,,,0,0
836049,1,6,%,2,intérêt aux actions,1,,,0,,,0,0
836049,1,5,%,3,Conseil,0,,,0,,,0,0
836049,2,75,%,4,actions,0,,,0,,,0,0
836049,2,25,%,5,parts,0,sauf prélèvement pour réserves ou report,True,0,,,0,0
836067,1,5,%,1,réserve légale,0,,,0,,,0,0
836067,1,8,%,2,intérêt aux actions,1,,,0,,,0,0
836067,2,10,%,3,Conseil,0,,,0,,,0,0
836083,1,5,%,1,réserve légale,0,,,0,,,0,0
836083,1,7,%,2,intérêt aux actions,0,sauf prélèvements pour réserves,True,0,,,0,0
836110,1,5,%,1,réserve légale,0,,,0,,,0,0
836110,1,6,%,2,actions,0,,,0,,,0,0
836110,2,10,%,3,Conseil,0,,,0,,,0,0
836129,1,5,%,1,réserve légale,0,,,0,,,0,0
836129,1,8,%,2,intérêt aux actions,1,,,0,,,0,0
836129,1,10,%,3,actions,0,,,0,,,0,0
836129,2,10,%,4,Conseil,0,sauf prélèvements pour réserves appartenant aux actionnaires,True,0,,,0,0
836149,1,5,%,1,réserve légale,0,,,0,,,0,0
836149,2,10,%,2,Conseil,0,,,0,,,0,0
836177,1,5,%,1,réserve légale,0,,,0,,,0,0
836177,1,6,%,2,intérêt aux actions,1,,,0,,,0,0
836177,1,10,%,3,Conseil,0,,,0,,,0,0
836177,2,65,%,4,actions,0,,,0,,,0,0
836177,2,35,%,5,parts,0,,,0,,,0,0
836195,2,12,%,1,actions,0,,,0,,,0,0
836214,1,5,%,1,réserve légale,0,,,0,,,0,0
836214,1,7,%,2,intérêt aux actions,1,,,0,,,0,0
836214,2,10,%,3,Conseil,0,sauf affectation au fonds de prévoyance,True,0,,,0,0
836232,1,5,%,1,réserve légale,0,,,0,,,0,0
836232,1,7,%,2,intérêt aux actions,1,,,0,,,0,0
836232,2,10,%,3,Conseil,0,,,0,,,0,0
836232,3,75,%,4,actions,0,,,0,,,0,0
836232,3,25,%,5,parts,0,,,0,,,0,0
836249,1,5,%,1,réserve légale,0,,,0,,,0,0
836249,1,5,%,2,actions,0,,,0,,,0,0
836249,1,10,%,3,Conseil,0,,,0,,,0,0
836249,1,78,%,4,actions,0,,,0,,,0,0
836249,1,12,%,5,parts,0,,,0,,,0,0
836267,1,5,%,1,réserve légale,0,,,0,,,0,0
836267,1,8,%,2,intérêt aux actions,1,,,0,,,0,0
836267,2,10,%,3,Conseil,0,,,0,,,0,0
836267,2,90,%,4,actions,0,,,0,,,0,0
836285,1,5,%,1,réserve légale,0,,,0,,,0,0
836285,1,6,%,2,intérêt non cumulatif aux actions,1,,,0,,,0,0
836285,2,15,%,3,Conseil,0,,,0,,,0,0
836285,2,70,%,4,actions,0,sauf prélèvements en faveur des fonds de prévoyance,True,0,,,0,0
836285,2,15,%,6,parts,0,,,0,,,0,0
836308,1,5,%,1,réserve légale,0,,,0,,,0,0
836308,1,5,%,2,intérêt aux actions,0,sauf prélèvements pour réserves,True,0,,,0,0
836335,1,5,%,1,réserve légale,0,,,0,,,0,0
836335,1,5,%,2,intérêt aux actions,1,,,0,,,0,0
836335,1,10,%,3,Conseil,0,,,0,,,0,0
836335,2,50,%,4,actions,0,,,0,,,0,0
836335,2,50,%,5,parts,0,,,0,,,0,0
836359,1,5,%,1,réserve légale,0,,,0,,,0,0
836359,1,5,%,2,actions,1,,,0,,,0,0
836359,2,10,%,3,Conseil,0,,,0,,,0,0
836373,1,5,%,1,réserve légale,0,,,0,,,0,0
836373,1,6,%,2,intérêt aux actions,1,,,0,,,0,0
836373,2,90,%,3,actions,0,,,0,,,0,0
836373,2,10,%,4,Conseil,0,,,0,,,0,0
836392,1,5,%,1,réserve légale,0,,,0,,,0,0
836392,1,5,%,2,intérêt non cumulatif aux actions,1,,,0,,,0,0
836392,2,1,%,3,administrateurs,0,,,0,,,0,0
836406,1,5,%,1,réserve légale,0,,,0,,,0,0
836406,1,5,%,2,intérêt aux actions,1,,,0,,,0,0
836406,1,10,%,3,Conseil,0,,,0,,,0,0
836435,1,5,%,1,réserve légale,0,,,0,,,0,0
836435,1,5,%,2,intérêt aux actions,1,,,0,,,0,0
836435,2,10,%,3,Conseil,0,,,0,,,0,0
836456,1,5,%,1,réserve légale,0,,,0,,,0,0
836456,1,1,%,2,actions,0,,,0,,,0,0
836456,2,6,%,3,Conseil,0,,,0,,,0,0
836456,2,94,%,4,actionnaires,0,,,0,,,0,0
836481,1,5,%,1,réserve légale,0,,,0,,,0,0
836481,1,6,%,2,intérêt non cumulatif aux actions,1,,,0,,,0,0
836481,2,10,%,3,Conseil,0,,,0,,,0,0
836481,2,90,%,4,actions,0,,,0,,,0,0
836504,1,6,%,1,réserve spéciale,0,,,0,,,0,0
836504,1,3,%,2,actions,0,,,0,,,0,0
836504,2,3,%,3,actions,0,,,0,,,0,0
836504,2,6,%,4,Conseil,0,sauf affectation totale ou partielle à une réserve spéciale se capitalisant à,True,0,,,0,0
836526,1,5,%,1,réserve légale,0,,,0,,,0,0
836526,1,6,%,2,intérêt aux actions,1,,,0,,,0,0
836526,2,10,%,3,Conseil,0,,,0,,,0,0
836552,1,5,%,1,réserve légale,0,,,0,,,0,0
836552,1,6,%,2,intérêt aux actions,1,,,0,,,0,0
836552,2,15,%,3,Conseil,0,aux actions sauf création de réserves spéciales restant la propriété personnelle des actionnaires,True,0,,,0,0
836571,1,5,%,1,réserve légale,0,,,0,,,0,0
836571,1,6,%,2,intérêt non cumulatif aux actions,1,,,0,,,0,0
